Configuration 2:  

(using maxima)

1 - 2 	 T:  0.8
17 - 44 	 T:  0.804074074074074
17 - 45 	 T:  0.8039285714285713
17 - 46 	 T:  0.8037931034482757
17 - 47 	 T:  0.8039999999999999
17 - 48 	 T:  0.8038709677419356
17 - 49 	 T:  0.80375
17 - 50 	 T:  0.8036363636363635
17 - 51 	 T:  0.8035294117647059
17 - 52 	 T:  0.8037142857142856
18 - 19 	 T:  0.8100000000000005
18 - 20 	 T:  0.8049999999999997
18 - 21 	 T:  0.8066666666666661
18 - 22 	 T:  0.8025000000000002
18 - 23 	 T:  0.8039999999999999
18 - 24 	 T:  0.8049999999999997
18 - 25 	 T:  0.8042857142857142
18 - 26 	 T:  0.8050000000000002
18 - 27 	 T:  0.8044444444444443
18 - 28 	 T:  0.8039999999999999
18 - 29 	 T:  0.8036363636363636
18 - 30 	 T:  0.8041666666666666
18 - 31 	 T:  0.8038461538461538
18 - 32 	 T:  0.8035714285714286
18 - 33 	 T:  0.8039999999999999
18 - 34 	 T:  0.80375
18 - 35 	 T:  0.8035294117647059
18 - 36 	 T:  0.8038888888888889
18 - 37 	 T:  0.8036842105263158
18 - 38 	 T:  0.8039999999999999
18 - 39 	 T:  0.8042857142857143
18 - 40 	 T:  0.8036363636363636
18 - 41 	 T:  0.8039130434782608
18 - 42 	 T:  0.8037500000000001
18 - 43 	 T:  0.8039999999999999
18 - 44 	 T:  0.8038461538461539
18 - 45 	 T:  0.8037037037037037
18 - 46 	 T:  0.8035714285714285
18 - 47 	 T:  0.8037931034482758
18 - 48 	 T:  0.8036666666666668
18 - 49 	 T:  0.8035483870967742
18 - 50 	 T:  0.8034374999999999
18 - 51 	 T:  0.8033333333333333
18 - 52 	 T:  0.8035294117647058
19 - 20 	 T:  0.7999999999999989
19 - 21 	 T:  0.8049999999999988
19 - 22 	 T:  0.8000000000000002
19 - 23 	 T:  0.8024999999999998
19 - 24 	 T:  0.8039999999999996
19 - 25 	 T:  0.8033333333333331
19 - 26 	 T:  0.8042857142857144
19 - 27 	 T:  0.8037499999999997
19 - 28 	 T:  0.8033333333333332
19 - 29 	 T:  0.8029999999999999
19 - 30 	 T:  0.8036363636363635
19 - 31 	 T:  0.8033333333333332
19 - 32 	 T:  0.803076923076923
19 - 33 	 T:  0.8035714285714285
19 - 34 	 T:  0.8033333333333332
19 - 35 	 T:  0.803125
19 - 36 	 T:  0.8035294117647058
19 - 37 	 T:  0.8033333333333332
19 - 38 	 T:  0.8036842105263157
19 - 39 	 T:  0.8039999999999999
19 - 40 	 T:  0.8033333333333332
19 - 41 	 T:  0.8036363636363636
19 - 42 	 T:  0.8034782608695654
19 - 43 	 T:  0.80375
19 - 44 	 T:  0.8036000000000001
19 - 45 	 T:  0.8034615384615384
19 - 46 	 T:  0.8033333333333332
19 - 47 	 T:  0.8035714285714286
19 - 48 	 T:  0.8034482758620691
19 - 49 	 T:  0.8033333333333333
19 - 50 	 T:  0.8032258064516129
19 - 51 	 T:  0.8031250000000001
19 - 52 	 T:  0.8033333333333332
20 - 21 	 T:  0.8099999999999987
20 - 22 	 T:  0.8000000000000007
20 - 23 	 T:  0.8033333333333333
20 - 24 	 T:  0.8049999999999997
20 - 25 	 T:  0.8039999999999999
20 - 26 	 T:  0.8050000000000003
20 - 27 	 T:  0.8042857142857142
20 - 28 	 T:  0.80375
20 - 29 	 T:  0.8033333333333333
20 - 30 	 T:  0.8039999999999999
20 - 31 	 T:  0.8036363636363636
20 - 32 	 T:  0.8033333333333333
20 - 33 	 T:  0.8038461538461538
20 - 34 	 T:  0.8035714285714286
20 - 35 	 T:  0.8033333333333333
20 - 36 	 T:  0.80375
20 - 37 	 T:  0.8035294117647059
20 - 38 	 T:  0.8038888888888889
20 - 39 	 T:  0.8042105263157895
20 - 40 	 T:  0.8035
20 - 41 	 T:  0.8038095238095238
20 - 42 	 T:  0.8036363636363638
20 - 43 	 T:  0.8039130434782608
20 - 44 	 T:  0.8037500000000001
20 - 45 	 T:  0.8036
20 - 46 	 T:  0.8034615384615383
20 - 47 	 T:  0.8037037037037037
20 - 48 	 T:  0.8035714285714287
20 - 49 	 T:  0.803448275862069
20 - 50 	 T:  0.8033333333333332
20 - 51 	 T:  0.803225806451613
20 - 52 	 T:  0.8034374999999999
21 - 22 	 T:  0.7900000000000027
21 - 23 	 T:  0.8000000000000007
21 - 24 	 T:  0.8033333333333333
21 - 25 	 T:  0.8025000000000002
21 - 26 	 T:  0.8040000000000006
21 - 27 	 T:  0.8033333333333333
21 - 28 	 T:  0.802857142857143
21 - 29 	 T:  0.8025000000000002
21 - 30 	 T:  0.8033333333333333
21 - 31 	 T:  0.8030000000000002
21 - 32 	 T:  0.8027272727272728
21 - 33 	 T:  0.8033333333333333
21 - 34 	 T:  0.8030769230769231
21 - 35 	 T:  0.802857142857143
21 - 36 	 T:  0.8033333333333333
21 - 37 	 T:  0.8031250000000001
21 - 38 	 T:  0.8035294117647059
21 - 39 	 T:  0.803888888888889
21 - 40 	 T:  0.8031578947368422
21 - 41 	 T:  0.8035
21 - 42 	 T:  0.8033333333333336
21 - 43 	 T:  0.8036363636363636
21 - 44 	 T:  0.8034782608695654
21 - 45 	 T:  0.8033333333333333
21 - 46 	 T:  0.8031999999999999
21 - 47 	 T:  0.8034615384615384
21 - 48 	 T:  0.8033333333333336
21 - 49 	 T:  0.8032142857142858
21 - 50 	 T:  0.803103448275862
21 - 51 	 T:  0.8030000000000002
21 - 52 	 T:  0.8032258064516129
22 - 23 	 T:  0.8099999999999987
22 - 24 	 T:  0.8099999999999987
22 - 25 	 T:  0.8066666666666661
22 - 26 	 T:  0.8075000000000001
22 - 27 	 T:  0.8059999999999995
22 - 28 	 T:  0.8049999999999997
22 - 29 	 T:  0.8042857142857142
22 - 30 	 T:  0.8049999999999997
22 - 31 	 T:  0.8044444444444443
22 - 32 	 T:  0.8039999999999999
22 - 33 	 T:  0.8045454545454543
22 - 34 	 T:  0.8041666666666666
22 - 35 	 T:  0.8038461538461538
22 - 36 	 T:  0.8042857142857142
22 - 37 	 T:  0.8039999999999999
22 - 38 	 T:  0.8043749999999998
22 - 39 	 T:  0.8047058823529412
22 - 40 	 T:  0.8038888888888889
22 - 41 	 T:  0.8042105263157894
22 - 42 	 T:  0.804
22 - 43 	 T:  0.8042857142857142
22 - 44 	 T:  0.8040909090909092
22 - 45 	 T:  0.8039130434782608
22 - 46 	 T:  0.8037499999999999
22 - 47 	 T:  0.8039999999999999
22 - 48 	 T:  0.8038461538461539
22 - 49 	 T:  0.8037037037037037
22 - 50 	 T:  0.8035714285714285
22 - 51 	 T:  0.803448275862069
22 - 52 	 T:  0.8036666666666665
23 - 24 	 T:  0.8099999999999987
23 - 25 	 T:  0.8049999999999997
23 - 26 	 T:  0.8066666666666672
23 - 27 	 T:  0.8049999999999997
23 - 28 	 T:  0.8039999999999999
23 - 29 	 T:  0.8033333333333333
23 - 30 	 T:  0.8042857142857142
23 - 31 	 T:  0.80375
23 - 32 	 T:  0.8033333333333333
23 - 33 	 T:  0.8039999999999999
23 - 34 	 T:  0.8036363636363636
23 - 35 	 T:  0.8033333333333333
23 - 36 	 T:  0.8038461538461538
23 - 37 	 T:  0.8035714285714286
23 - 38 	 T:  0.8039999999999999
23 - 39 	 T:  0.8043750000000001
23 - 40 	 T:  0.8035294117647059
23 - 41 	 T:  0.8038888888888889
23 - 42 	 T:  0.803684210526316
23 - 43 	 T:  0.8039999999999999
23 - 44 	 T:  0.803809523809524
23 - 45 	 T:  0.8036363636363636
23 - 46 	 T:  0.8034782608695651
23 - 47 	 T:  0.80375
23 - 48 	 T:  0.8036000000000001
23 - 49 	 T:  0.8034615384615384
23 - 50 	 T:  0.8033333333333332
23 - 51 	 T:  0.8032142857142858
23 - 52 	 T:  0.8034482758620689
24 - 25 	 T:  0.8000000000000007
24 - 26 	 T:  0.8050000000000015
24 - 27 	 T:  0.8033333333333333
24 - 28 	 T:  0.8025000000000002
24 - 29 	 T:  0.8020000000000003
24 - 30 	 T:  0.8033333333333333
24 - 31 	 T:  0.802857142857143
24 - 32 	 T:  0.8025000000000002
24 - 33 	 T:  0.8033333333333333
24 - 34 	 T:  0.8030000000000002
24 - 35 	 T:  0.8027272727272728
24 - 36 	 T:  0.8033333333333333
24 - 37 	 T:  0.8030769230769231
24 - 38 	 T:  0.8035714285714286
24 - 39 	 T:  0.8040000000000002
24 - 40 	 T:  0.8031250000000001
24 - 41 	 T:  0.8035294117647059
24 - 42 	 T:  0.8033333333333336
24 - 43 	 T:  0.8036842105263158
24 - 44 	 T:  0.8035000000000002
24 - 45 	 T:  0.8033333333333333
24 - 46 	 T:  0.8031818181818181
24 - 47 	 T:  0.8034782608695652
24 - 48 	 T:  0.8033333333333336
24 - 49 	 T:  0.8032
24 - 50 	 T:  0.803076923076923
24 - 51 	 T:  0.8029629629629631
24 - 52 	 T:  0.8032142857142857
25 - 26 	 T:  0.8100000000000023
25 - 27 	 T:  0.8049999999999997
25 - 28 	 T:  0.8033333333333333
25 - 29 	 T:  0.8025000000000002
25 - 30 	 T:  0.8039999999999999
25 - 31 	 T:  0.8033333333333333
25 - 32 	 T:  0.802857142857143
25 - 33 	 T:  0.80375
25 - 34 	 T:  0.8033333333333333
25 - 35 	 T:  0.8030000000000002
25 - 36 	 T:  0.8036363636363636
25 - 37 	 T:  0.8033333333333333
25 - 38 	 T:  0.8038461538461538
25 - 39 	 T:  0.8042857142857144
25 - 40 	 T:  0.8033333333333333
25 - 41 	 T:  0.80375
25 - 42 	 T:  0.803529411764706
25 - 43 	 T:  0.8038888888888889
25 - 44 	 T:  0.803684210526316
25 - 45 	 T:  0.8035
25 - 46 	 T:  0.8033333333333332
25 - 47 	 T:  0.8036363636363636
25 - 48 	 T:  0.8034782608695654
25 - 49 	 T:  0.8033333333333333
25 - 50 	 T:  0.8031999999999999
25 - 51 	 T:  0.8030769230769231
25 - 52 	 T:  0.8033333333333332
26 - 27 	 T:  0.7999999999999972
26 - 28 	 T:  0.7999999999999989
26 - 29 	 T:  0.7999999999999995
26 - 30 	 T:  0.8024999999999993
26 - 31 	 T:  0.8019999999999996
26 - 32 	 T:  0.8016666666666664
26 - 33 	 T:  0.8028571428571425
26 - 34 	 T:  0.8024999999999998
26 - 35 	 T:  0.8022222222222221
26 - 36 	 T:  0.8029999999999997
26 - 37 	 T:  0.8027272727272726
26 - 38 	 T:  0.8033333333333331
26 - 39 	 T:  0.8038461538461538
26 - 40 	 T:  0.8028571428571427
26 - 41 	 T:  0.8033333333333331
26 - 42 	 T:  0.8031250000000001
26 - 43 	 T:  0.8035294117647057
26 - 44 	 T:  0.8033333333333333
26 - 45 	 T:  0.803157894736842
26 - 46 	 T:  0.8029999999999997
26 - 47 	 T:  0.8033333333333332
26 - 48 	 T:  0.8031818181818182
26 - 49 	 T:  0.8030434782608695
26 - 50 	 T:  0.8029166666666665
26 - 51 	 T:  0.8028
26 - 52 	 T:  0.8030769230769229
27 - 28 	 T:  0.8000000000000007
27 - 29 	 T:  0.8000000000000007
27 - 30 	 T:  0.8033333333333333
27 - 31 	 T:  0.8025000000000002
27 - 32 	 T:  0.8020000000000003
27 - 33 	 T:  0.8033333333333333
27 - 34 	 T:  0.802857142857143
27 - 35 	 T:  0.8025000000000002
27 - 36 	 T:  0.8033333333333333
27 - 37 	 T:  0.8030000000000002
27 - 38 	 T:  0.8036363636363636
27 - 39 	 T:  0.8041666666666668
27 - 40 	 T:  0.8030769230769231
27 - 41 	 T:  0.8035714285714286
27 - 42 	 T:  0.8033333333333336
27 - 43 	 T:  0.80375
27 - 44 	 T:  0.803529411764706
27 - 45 	 T:  0.8033333333333333
27 - 46 	 T:  0.803157894736842
27 - 47 	 T:  0.8035
27 - 48 	 T:  0.8033333333333336
27 - 49 	 T:  0.8031818181818182
27 - 50 	 T:  0.8030434782608695
27 - 51 	 T:  0.8029166666666668
27 - 52 	 T:  0.8031999999999999
28 - 29 	 T:  0.8000000000000007
28 - 30 	 T:  0.8049999999999997
28 - 31 	 T:  0.8033333333333333
28 - 32 	 T:  0.8025000000000002
28 - 33 	 T:  0.8039999999999999
28 - 34 	 T:  0.8033333333333333
28 - 35 	 T:  0.802857142857143
28 - 36 	 T:  0.80375
28 - 37 	 T:  0.8033333333333333
28 - 38 	 T:  0.8039999999999999
28 - 39 	 T:  0.8045454545454547
28 - 40 	 T:  0.8033333333333333
28 - 41 	 T:  0.8038461538461538
28 - 42 	 T:  0.8035714285714288
28 - 43 	 T:  0.8039999999999999
28 - 44 	 T:  0.8037500000000002
28 - 45 	 T:  0.8035294117647059
28 - 46 	 T:  0.8033333333333332
28 - 47 	 T:  0.8036842105263158
28 - 48 	 T:  0.8035000000000002
28 - 49 	 T:  0.8033333333333333
28 - 50 	 T:  0.8031818181818181
28 - 51 	 T:  0.8030434782608696
28 - 52 	 T:  0.8033333333333332
29 - 30 	 T:  0.8099999999999987
29 - 31 	 T:  0.8049999999999997
29 - 32 	 T:  0.8033333333333333
29 - 33 	 T:  0.8049999999999997
29 - 34 	 T:  0.8039999999999999
29 - 35 	 T:  0.8033333333333333
29 - 36 	 T:  0.8042857142857142
29 - 37 	 T:  0.80375
29 - 38 	 T:  0.8044444444444443
29 - 39 	 T:  0.805
29 - 40 	 T:  0.8036363636363636
29 - 41 	 T:  0.8041666666666666
29 - 42 	 T:  0.8038461538461541
29 - 43 	 T:  0.8042857142857142
29 - 44 	 T:  0.8040000000000002
29 - 45 	 T:  0.80375
29 - 46 	 T:  0.8035294117647057
29 - 47 	 T:  0.8038888888888889
29 - 48 	 T:  0.803684210526316
29 - 49 	 T:  0.8035
29 - 50 	 T:  0.8033333333333332
29 - 51 	 T:  0.8031818181818182
29 - 52 	 T:  0.8034782608695651
30 - 31 	 T:  0.8000000000000007
30 - 32 	 T:  0.8000000000000007
30 - 33 	 T:  0.8033333333333333
30 - 34 	 T:  0.8025000000000002
30 - 35 	 T:  0.8020000000000003
30 - 36 	 T:  0.8033333333333333
30 - 37 	 T:  0.802857142857143
30 - 38 	 T:  0.80375
30 - 39 	 T:  0.8044444444444446
30 - 40 	 T:  0.8030000000000002
30 - 41 	 T:  0.8036363636363636
30 - 42 	 T:  0.8033333333333337
30 - 43 	 T:  0.8038461538461538
30 - 44 	 T:  0.8035714285714288
30 - 45 	 T:  0.8033333333333333
30 - 46 	 T:  0.8031249999999999
30 - 47 	 T:  0.8035294117647059
30 - 48 	 T:  0.8033333333333336
30 - 49 	 T:  0.8031578947368422
30 - 50 	 T:  0.8029999999999999
30 - 51 	 T:  0.802857142857143
30 - 52 	 T:  0.8031818181818181
31 - 32 	 T:  0.8000000000000007
31 - 33 	 T:  0.8049999999999997
31 - 34 	 T:  0.8033333333333333
31 - 35 	 T:  0.8025000000000002
31 - 36 	 T:  0.8039999999999999
31 - 37 	 T:  0.8033333333333333
31 - 38 	 T:  0.8042857142857142
31 - 39 	 T:  0.8050000000000002
31 - 40 	 T:  0.8033333333333333
31 - 41 	 T:  0.8039999999999999
31 - 42 	 T:  0.8036363636363639
31 - 43 	 T:  0.8041666666666666
31 - 44 	 T:  0.8038461538461541
31 - 45 	 T:  0.8035714285714286
31 - 46 	 T:  0.8033333333333331
31 - 47 	 T:  0.80375
31 - 48 	 T:  0.803529411764706
31 - 49 	 T:  0.8033333333333333
31 - 50 	 T:  0.803157894736842
31 - 51 	 T:  0.8030000000000002
31 - 52 	 T:  0.8033333333333332
32 - 33 	 T:  0.8099999999999987
32 - 34 	 T:  0.8049999999999997
32 - 35 	 T:  0.8033333333333333
32 - 36 	 T:  0.8049999999999997
32 - 37 	 T:  0.8039999999999999
32 - 38 	 T:  0.8049999999999997
32 - 39 	 T:  0.8057142857142858
32 - 40 	 T:  0.80375
32 - 41 	 T:  0.8044444444444443
32 - 42 	 T:  0.8040000000000003
32 - 43 	 T:  0.8045454545454543
32 - 44 	 T:  0.8041666666666668
32 - 45 	 T:  0.8038461538461538
32 - 46 	 T:  0.8035714285714283
32 - 47 	 T:  0.8039999999999999
32 - 48 	 T:  0.8037500000000002
32 - 49 	 T:  0.8035294117647059
32 - 50 	 T:  0.8033333333333332
32 - 51 	 T:  0.8031578947368422
32 - 52 	 T:  0.8034999999999999
33 - 34 	 T:  0.8000000000000007
33 - 35 	 T:  0.8000000000000007
33 - 36 	 T:  0.8033333333333333
33 - 37 	 T:  0.8025000000000002
33 - 38 	 T:  0.8039999999999999
33 - 39 	 T:  0.8050000000000003
33 - 40 	 T:  0.802857142857143
33 - 41 	 T:  0.80375
33 - 42 	 T:  0.8033333333333338
33 - 43 	 T:  0.8039999999999999
33 - 44 	 T:  0.8036363636363639
33 - 45 	 T:  0.8033333333333333
33 - 46 	 T:  0.8030769230769229
33 - 47 	 T:  0.8035714285714286
33 - 48 	 T:  0.8033333333333336
33 - 49 	 T:  0.8031250000000001
33 - 50 	 T:  0.8029411764705882
33 - 51 	 T:  0.8027777777777779
33 - 52 	 T:  0.803157894736842
34 - 35 	 T:  0.8000000000000007
34 - 36 	 T:  0.8049999999999997
34 - 37 	 T:  0.8033333333333333
34 - 38 	 T:  0.8049999999999997
34 - 39 	 T:  0.8060000000000003
34 - 40 	 T:  0.8033333333333333
34 - 41 	 T:  0.8042857142857142
34 - 42 	 T:  0.8037500000000004
34 - 43 	 T:  0.8044444444444443
34 - 44 	 T:  0.8040000000000003
34 - 45 	 T:  0.8036363636363636
34 - 46 	 T:  0.8033333333333331
34 - 47 	 T:  0.8038461538461538
34 - 48 	 T:  0.8035714285714288
34 - 49 	 T:  0.8033333333333333
34 - 50 	 T:  0.8031249999999999
34 - 51 	 T:  0.8029411764705884
34 - 52 	 T:  0.8033333333333332
35 - 36 	 T:  0.8099999999999987
35 - 37 	 T:  0.8049999999999997
35 - 38 	 T:  0.8066666666666661
35 - 39 	 T:  0.8075000000000001
35 - 40 	 T:  0.8039999999999999
35 - 41 	 T:  0.8049999999999997
35 - 42 	 T:  0.8042857142857146
35 - 43 	 T:  0.8049999999999997
35 - 44 	 T:  0.8044444444444446
35 - 45 	 T:  0.8039999999999999
35 - 46 	 T:  0.8036363636363633
35 - 47 	 T:  0.8041666666666666
35 - 48 	 T:  0.8038461538461541
35 - 49 	 T:  0.8035714285714286
35 - 50 	 T:  0.8033333333333331
35 - 51 	 T:  0.8031250000000001
35 - 52 	 T:  0.8035294117647057
36 - 37 	 T:  0.8000000000000007
36 - 38 	 T:  0.8049999999999997
36 - 39 	 T:  0.8066666666666672
36 - 40 	 T:  0.8025000000000002
36 - 41 	 T:  0.8039999999999999
36 - 42 	 T:  0.803333333333334
36 - 43 	 T:  0.8042857142857142
36 - 44 	 T:  0.8037500000000004
36 - 45 	 T:  0.8033333333333333
36 - 46 	 T:  0.8029999999999997
36 - 47 	 T:  0.8036363636363636
36 - 48 	 T:  0.8033333333333337
36 - 49 	 T:  0.8030769230769231
36 - 50 	 T:  0.8028571428571427
36 - 51 	 T:  0.8026666666666669
36 - 52 	 T:  0.8031249999999999
37 - 38 	 T:  0.8099999999999987
37 - 39 	 T:  0.8100000000000005
37 - 40 	 T:  0.8033333333333333
37 - 41 	 T:  0.8049999999999997
37 - 42 	 T:  0.8040000000000006
37 - 43 	 T:  0.8049999999999997
37 - 44 	 T:  0.8042857142857146
37 - 45 	 T:  0.80375
37 - 46 	 T:  0.803333333333333
37 - 47 	 T:  0.8039999999999999
37 - 48 	 T:  0.8036363636363639
37 - 49 	 T:  0.8033333333333333
37 - 50 	 T:  0.8030769230769229
37 - 51 	 T:  0.802857142857143
37 - 52 	 T:  0.8033333333333331
38 - 39 	 T:  0.8100000000000023
38 - 40 	 T:  0.8000000000000007
38 - 41 	 T:  0.8033333333333333
38 - 42 	 T:  0.8025000000000011
38 - 43 	 T:  0.8039999999999999
38 - 44 	 T:  0.803333333333334
38 - 45 	 T:  0.802857142857143
38 - 46 	 T:  0.8024999999999998
38 - 47 	 T:  0.8033333333333333
38 - 48 	 T:  0.8030000000000005
38 - 49 	 T:  0.8027272727272728
38 - 50 	 T:  0.8024999999999999
38 - 51 	 T:  0.8023076923076926
38 - 52 	 T:  0.8028571428571427
39 - 40 	 T:  0.7899999999999991
39 - 41 	 T:  0.7999999999999989
39 - 42 	 T:  0.8000000000000007
39 - 43 	 T:  0.8024999999999993
39 - 44 	 T:  0.8020000000000003
39 - 45 	 T:  0.8016666666666664
39 - 46 	 T:  0.8014285714285708
39 - 47 	 T:  0.8024999999999998
39 - 48 	 T:  0.8022222222222225
39 - 49 	 T:  0.8019999999999999
39 - 50 	 T:  0.8018181818181815
39 - 51 	 T:  0.8016666666666667
39 - 52 	 T:  0.802307692307692
40 - 41 	 T:  0.8099999999999987
40 - 42 	 T:  0.8050000000000015
40 - 43 	 T:  0.8066666666666661
40 - 44 	 T:  0.8050000000000006
40 - 45 	 T:  0.8039999999999999
40 - 46 	 T:  0.8033333333333328
40 - 47 	 T:  0.8042857142857142
40 - 48 	 T:  0.8037500000000004
40 - 49 	 T:  0.8033333333333333
40 - 50 	 T:  0.8029999999999997
40 - 51 	 T:  0.8027272727272728
40 - 52 	 T:  0.8033333333333331
41 - 42 	 T:  0.8000000000000043
41 - 43 	 T:  0.8049999999999997
41 - 44 	 T:  0.8033333333333346
41 - 45 	 T:  0.8025000000000002
41 - 46 	 T:  0.8019999999999996
41 - 47 	 T:  0.8033333333333333
41 - 48 	 T:  0.8028571428571435
41 - 49 	 T:  0.8025000000000002
41 - 50 	 T:  0.8022222222222221
41 - 51 	 T:  0.8020000000000003
41 - 52 	 T:  0.8027272727272726
42 - 43 	 T:  0.8099999999999952
42 - 44 	 T:  0.8049999999999997
42 - 45 	 T:  0.8033333333333322
42 - 46 	 T:  0.8024999999999984
42 - 47 	 T:  0.8039999999999992
42 - 48 	 T:  0.8033333333333333
42 - 49 	 T:  0.8028571428571425
42 - 50 	 T:  0.8024999999999993
42 - 51 	 T:  0.8022222222222221
42 - 52 	 T:  0.8029999999999994
43 - 44 	 T:  0.8000000000000043
43 - 45 	 T:  0.8000000000000007
43 - 46 	 T:  0.7999999999999995
43 - 47 	 T:  0.8025000000000002
43 - 48 	 T:  0.802000000000001
43 - 49 	 T:  0.8016666666666671
43 - 50 	 T:  0.8014285714285714
43 - 51 	 T:  0.8012500000000005
43 - 52 	 T:  0.8022222222222221
44 - 45 	 T:  0.7999999999999972
44 - 46 	 T:  0.7999999999999972
44 - 47 	 T:  0.8033333333333322
44 - 48 	 T:  0.8025000000000002
44 - 49 	 T:  0.8019999999999996
44 - 50 	 T:  0.8016666666666659
44 - 51 	 T:  0.8014285714285714
44 - 52 	 T:  0.8024999999999993
45 - 46 	 T:  0.7999999999999972
45 - 47 	 T:  0.8049999999999997
45 - 48 	 T:  0.8033333333333346
45 - 49 	 T:  0.8025000000000002
45 - 50 	 T:  0.8019999999999996
45 - 51 	 T:  0.8016666666666671
45 - 52 	 T:  0.8028571428571425
46 - 47 	 T:  0.8100000000000023
46 - 48 	 T:  0.8050000000000033
46 - 49 	 T:  0.8033333333333346
46 - 50 	 T:  0.8025000000000002
46 - 51 	 T:  0.802000000000001
46 - 52 	 T:  0.8033333333333333
47 - 48 	 T:  0.8000000000000043
47 - 49 	 T:  0.8000000000000007
47 - 50 	 T:  0.7999999999999995
47 - 51 	 T:  0.8000000000000007
47 - 52 	 T:  0.8019999999999996
48 - 49 	 T:  0.7999999999999972
48 - 50 	 T:  0.7999999999999972
48 - 51 	 T:  0.7999999999999995
48 - 52 	 T:  0.8024999999999984
49 - 50 	 T:  0.7999999999999972
49 - 51 	 T:  0.8000000000000007
49 - 52 	 T:  0.8033333333333322
50 - 51 	 T:  0.8000000000000043
50 - 52 	 T:  0.8049999999999997
51 - 52 	 T:  0.8099999999999952



The mean period of oscillation is:  0.8037200480887878



The error is:  3.8892639184255945e-05

(using minima)

1 - 2 	 T:  0.8
1 - 3 	 T:  0.8049999999999999
1 - 4 	 T:  0.8033333333333333
1 - 5 	 T:  0.805
1 - 6 	 T:  0.804
1 - 7 	 T:  0.8033333333333333
1 - 8 	 T:  0.8042857142857143
1 - 9 	 T:  0.805
1 - 10 	 T:  0.8044444444444445
1 - 11 	 T:  0.805
1 - 12 	 T:  0.8036363636363636
1 - 13 	 T:  0.8041666666666667
1 - 14 	 T:  0.8038461538461538
1 - 15 	 T:  0.8042857142857143
1 - 16 	 T:  0.804
1 - 17 	 T:  0.8043750000000001
1 - 18 	 T:  0.8041176470588235
1 - 19 	 T:  0.8044444444444445
1 - 20 	 T:  0.8036842105263158
1 - 21 	 T:  0.8045
1 - 22 	 T:  0.8042857142857143
1 - 23 	 T:  0.8040909090909092
1 - 24 	 T:  0.8039130434782608
1 - 25 	 T:  0.8041666666666667
1 - 26 	 T:  0.804
1 - 27 	 T:  0.8042307692307692
1 - 28 	 T:  0.8037037037037037
1 - 29 	 T:  0.8042857142857143
1 - 30 	 T:  0.8041379310344827
1 - 31 	 T:  0.804
1 - 32 	 T:  0.8038709677419356
1 - 33 	 T:  0.8040625
1 - 34 	 T:  0.803939393939394
1 - 35 	 T:  0.8041176470588235
1 - 36 	 T:  0.804
1 - 37 	 T:  0.8041666666666667
1 - 38 	 T:  0.8040540540540541
1 - 39 	 T:  0.8039473684210526
1 - 40 	 T:  0.8038461538461539
1 - 41 	 T:  0.80375
1 - 42 	 T:  0.8039024390243901
1 - 43 	 T:  0.8038095238095238
1 - 44 	 T:  0.8039534883720929
1 - 45 	 T:  0.8038636363636363
1 - 46 	 T:  0.8035555555555555
1 - 47 	 T:  0.8039130434782608
1 - 48 	 T:  0.8038297872340424
1 - 49 	 T:  0.80375
1 - 50 	 T:  0.803673469387755
1 - 51 	 T:  0.8038
1 - 52 	 T:  0.8037254901960783
1 - 53 	 T:  0.8048076923076922
2 - 3 	 T:  0.8099999999999999
2 - 4 	 T:  0.8049999999999999
2 - 5 	 T:  0.8066666666666666
2 - 6 	 T:  0.805
2 - 7 	 T:  0.804
2 - 8 	 T:  0.805
2 - 9 	 T:  0.8057142857142858
2 - 10 	 T:  0.805
2 - 11 	 T:  0.8055555555555557
2 - 12 	 T:  0.8039999999999999
2 - 13 	 T:  0.8045454545454546
2 - 14 	 T:  0.8041666666666666
2 - 15 	 T:  0.8046153846153845
2 - 16 	 T:  0.8042857142857143
2 - 17 	 T:  0.8046666666666666
2 - 18 	 T:  0.804375
2 - 19 	 T:  0.8047058823529412
2 - 20 	 T:  0.8038888888888889
2 - 21 	 T:  0.8047368421052631
2 - 22 	 T:  0.8045
2 - 23 	 T:  0.8042857142857143
2 - 24 	 T:  0.804090909090909
2 - 25 	 T:  0.8043478260869565
2 - 26 	 T:  0.8041666666666667
2 - 27 	 T:  0.8044
2 - 28 	 T:  0.8038461538461538
2 - 29 	 T:  0.8044444444444444
2 - 30 	 T:  0.8042857142857143
2 - 31 	 T:  0.8041379310344827
2 - 32 	 T:  0.804
2 - 33 	 T:  0.8041935483870968
2 - 34 	 T:  0.8040625
2 - 35 	 T:  0.8042424242424242
2 - 36 	 T:  0.8041176470588235
2 - 37 	 T:  0.8042857142857143
2 - 38 	 T:  0.8041666666666667
2 - 39 	 T:  0.8040540540540541
2 - 40 	 T:  0.8039473684210526
2 - 41 	 T:  0.8038461538461539
2 - 42 	 T:  0.8039999999999999
2 - 43 	 T:  0.8039024390243903
2 - 44 	 T:  0.8040476190476189
2 - 45 	 T:  0.803953488372093
2 - 46 	 T:  0.8036363636363636
2 - 47 	 T:  0.804
2 - 48 	 T:  0.8039130434782608
2 - 49 	 T:  0.8038297872340425
2 - 50 	 T:  0.80375
2 - 51 	 T:  0.8038775510204081
2 - 52 	 T:  0.8038
2 - 53 	 T:  0.8049019607843136
3 - 4 	 T:  0.8
3 - 5 	 T:  0.805
3 - 6 	 T:  0.8033333333333333
